stemming;anjuran;larangan;informasi
['siapa', 'kaum', 'muslimin', 'selamat', 'lisan', 'tangan'];0;0;1
['musa', 'nabi', 'allah', 'diri', 'hadap', 'bani', 'israil', 'beri', 'khutbah', 'lalu', 'tanya', 'siapa', 'orang', 'paling', 'pandai', 'musa', 'jawab', 'aku', 'allah', 'taala', 'cela', 'beri', 'tahu', 'lalu', 'allah', 'taala', 'memahyukan', 'kepada', 'orang', 'hamba', 'hamba', 'tinggal', 'temu', 'laut', 'lebih', 'pandai', 'dari', 'lalu', 'musa', 'kata', 'wahai', 'rabb', 'bagaimana', 'aku', 'temu', 'dengan', 'kata', 'pada', 'bawa', 'ikan', 'keranjang', 'bila', 'kamu', 'hilang', 'ikan', 'tunjuk', 'lalu', 'berangkat', 'musa', 'sama', 'layan', 'nama', 'yusya', 'bin', 'nun', 'dua', 'bawa', 'ikan', 'keranjang', 'hingga', 'dua', 'batu', 'besar', 'lalu', 'dua', 'letak', 'kepala', 'atas', 'batu', 'tidur', 'kemudian', 'keluar', 'ikan', 'keranjang', 'lalu', 'ikan', 'lompat', 'ambil', 'jalan', 'laut', 'qs', 'al', 'kahfi', 'jadi', 'heran', 'musa', 'murid', 'dua', 'lanjut', 'sisa', 'malam', 'hari', 'perjalannannya', 'hingga', 'suatu', 'pagi', 'musa', 'kata', 'layan', 'bawa', 'kemari', 'makan', 'sungguh', 'rasa', 'lelah', 'jalan', 'qs', 'al', 'kahfi', 'musa', 'rasa', 'lelah', 'tempat', 'tuju', 'bagaimana', 'perintah', 'murid', 'kata', 'kepada', 'tahu', 'kamu', 'cari', 'tempat', 'lindung', 'batu', 'tadi', 'sungguh', 'aku', 'lupa', 'cerita', 'ikan', 'tidak', 'lupa', 'aku', 'setan', 'qs', 'al', 'kahfi', 'musa', 'lalu', 'kata', 'tempat', 'cari', 'lalu', 'dua', 'ikut', 'jejak', 'mula', 'qs', 'al', 'kahfi', 'dua', 'batu', 'sebut', 'dapat', 'orang', 'lakilaki', 'kena', 'pakai', 'lebar', 'musa', 'lantas', 'beri', 'salam', 'khidlir', 'lalu', 'kata', 'bagaimana', 'cara', 'salam', 'tempat', 'musa', 'jawab', 'aku', 'musa', 'khidlir', 'balik', 'tanya', 'musa', 'bani', 'israil', 'musa', 'jawab', 'benar', 'musa', 'kemudian', 'kata', 'boleh', 'aku', 'ikut', 'kamu', 'ajar', 'kepada', 'ilmu', 'benar', 'ilmuilmu', 'ajar', 'kepada', 'khidlir', 'jawab', 'sungguh', 'kamu', 'sekalikali', 'sanggup', 'sabar', 'sama', 'aku', 'qs', 'al', 'kahfi', 'khidlir', 'lanjut', 'ucap', 'wahai', 'musa', 'aku', 'milik', 'ilmu', 'ilmu', 'allah', 'mangajarkan', 'kepada', 'kamu', 'tahu', 'kamu', 'punya', 'ilmu', 'ajar', 'aku', 'tahu', 'musa', 'kata', 'insya', 'allah', 'kamu', 'dapat', 'aku', 'orang', 'sabar', 'aku', 'tentang', 'urus', 'qs', 'al', 'kahfi', 'dua', 'jalan', 'kaki', 'tepi', 'pantai', 'dua', 'milik', 'perahu', 'lalu', 'lintas', 'buah', 'perahu', 'kapal', 'bicara', 'orangorang', 'perahu', 'mau', 'bawa', 'dua', 'khidlir', 'nali', 'bawa', 'dua', 'bayar', 'kemudian', 'datang', 'burung', 'kecil', 'hinggap', 'sisi', 'perahu', 'mematukmatuk', 'air', 'laut', 'minum', 'satu', 'kali', 'patuk', 'khidlir', 'lalu', 'kata', 'wahai', 'musa', 'ilmu', 'ilmu', 'bila', 'banding', 'ilmu', 'allah', 'tidak', 'berapa', 'patuk', 'burung', 'air', 'laut', 'kemudian', 'khidlir', 'sengaja', 'ambil', 'papan', 'perahu', 'lalu', 'rusak', 'musa', 'kata', 'bawa', 'bayar', 'kamu', 'rusak', 'tenggelam', 'tumpang', 'khidlir', 'kata', 'bukankah', 'aku', 'kata', 'sungguh', 'kamu', 'sekalikali', 'sabar', 'sama', 'aku', 'musa', 'jawab', 'jangan', 'kamu', 'hukum', 'aku', 'lupa', 'jangan', 'kamu', 'beban', 'aku', 'sulit', 'urus', 'qs', 'al', 'kahfi', 'jadi', 'pertama', 'musa', 'lupa', 'kemudian', 'dua', 'pergi', 'hingga', 'temu', 'anak', 'kecil', 'sedang', 'main', 'teman', 'khidlir', 'lalu', 'pegang', 'kepala', 'anak', 'angkat', 'banting', 'hingga', 'mati', 'musa', 'tanya', 'kamu', 'bunuh', 'jiwa', 'bersih', 'bukan', 'bunuh', 'orang', 'qs', 'al', 'kahfi', 'khidlir', 'jawab', 'bukankah', 'kata', 'kepada', 'sungguh', 'kamu', 'sabar', 'sama', 'qs', 'al', 'kahfi', 'ibnu', 'uyainah', 'kata', 'buah', 'tegas', 'dua', 'jalan', 'hingga', 'tatkala', 'dua', 'duduk', 'suatu', 'negeri', 'minta', 'jamu', 'duduk', 'negeri', 'duduk', 'negeri', 'mau', 'jamu', 'kemudian', 'dua', 'dapat', 'negeri', 'dinding', 'rumah', 'hampir', 'roboh', 'khidlir', 'tegak', 'dinding', 'qs', 'al', 'kahfi', 'rasulullah', 'terus', 'cerita', 'khidlir', 'laku', 'tangan', 'sendiri', 'lalu', 'musa', 'kata', 'jikalau', 'kamu', 'mau', 'niscaya', 'kamu', 'ambil', 'upah', 'khidlir', 'jawab', 'ini', 'pisah', 'aku', 'kamu', 'qs', 'al', 'kahfi', 'nabi', 'sabda', 'moga', 'allah', 'rahmat', 'musa', 'sangat', 'harap', 'sekira', 'musa', 'sabar', 'banyak', 'cerita', 'dengar', 'dua'];0;0;1
['orang', 'kulit', 'putih', 'sedang', 'sandar', 'orang', 'kata', 'beliau', 'wahai', 'putra', 'abdul', 'muththalib', 'nabi', 'jawab', 'aku', 'jawab', 'orang', 'kata', 'nabi', 'aku', 'tanya', 'kepada', 'soal', 'mungkin', 'berat', 'buat', 'jangan', 'kamu', 'rasa', 'hadap', 'nabi', 'jawab', 'tanya', 'apa', 'jadi', 'soal', 'orang', 'kata', 'aku', 'tanya', 'kepada', 'rabbmu', 'rabb', 'orangorang', 'belum', 'allah', 'utus', 'manusia', 'seluruh', 'nabi', 'jawab', 'allah', 'benar', 'kata', 'orang', 'aku', 'sumpah', 'kepada', 'atas', 'nama', 'allah', 'allah', 'perintah', 'shalat', 'lima', 'waktu', 'hari', 'malam', 'nabi', 'jawab', 'allah', 'benar', 'kata', 'orang', 'aku', 'sumpah', 'kepada', 'atas', 'nama', 'allah', 'allah', 'perintah', 'puasa', 'bulan', 'satu', 'tahun', 'nabi', 'jawab', 'allah', 'benar', 'kata', 'orang', 'aku', 'sumpah', 'kepada', 'atas', 'nama', 'allah', 'allah', 'perintah', 'ambil', 'sedekah', 'orangorang', 'kaya', 'lalu', 'bagi', 'orangorang', 'fakir', 'antara', 'nabi', 'jawab', 'allah', 'benar', 'kata', 'orang', 'aku', 'iman', 'apa', 'engkau', 'bawa', 'aku', 'utus', 'kaum', 'aku', 'dlamam', 'bin', 'tsalabah', 'saudara', 'bani', 'sad', 'bin', 'bakar', 'begitu', 'kisah', 'tadi', 'bagaimana', 'riwayat', 'musa', 'bin', 'ismail', 'ali', 'bin', 'abdul', 'hamid', 'sulaiman', 'bin', 'al', 'mughirah', 'tsabit', 'anas', 'nabi'];1;0;1
['sungguh', 'allah', 'bebas', 'makkah', 'bunuh', 'pasu', 'gajah', 'abu', 'ubaidullah', 'kata', 'abu', 'nuaim', 'sebut', 'ragu', 'bunuh', 'gajah', 'lian', 'kata', 'gajah', 'lalu', 'allah', 'menang', 'rasulullah', 'kaum', 'mukminin', 'atas', 'beliau', 'sabda', 'tahu', 'tanah', 'makkah', 'tidak', 'halal', 'orang', 'baik', 'belum', 'sudah', 'tahu', 'sungguh', 'pernah', 'jadi', 'halal', 'buat', 'saat', 'suatu', 'hari', 'tahu', 'jadi', 'haram', 'duri', 'potong', 'pohon', 'tebang', 'barang', 'temu', 'ambil', 'umum', 'cari', 'milik', 'barangsiapa', 'bunuh', 'dapat', 'satu', 'baik', 'minta', 'tebus', 'minta', 'balas', 'keluarga', 'korban', 'lalu', 'datang', 'orang', 'duduk', 'yaman', 'kata', 'wahai', 'rasulullah', 'tulis', 'buat', 'beliau', 'lalu', 'sabda', 'tulis', 'abu', 'fulan', 'orang', 'lakilaki', 'quraisy', 'lalu', 'kata', 'pohon', 'idzhir', 'wahai', 'rasulullah', 'pohon', 'guna', 'rumah', 'kubur', 'nabi', 'sabda', 'pohon', 'idzhir', 'pohon', 'idzhir', 'lalu', 'kata', 'abu', 'abdullah', 'apa', 'tulis', 'untuk', 'jawab', 'khutbah', 'tadi'];0;0;1
['musa', 'tengah', 'besar', 'bani', 'israil', 'datang', 'orang', 'tanya', 'kamu', 'tahu', 'orang', 'lebih', 'pandai', 'dari', 'kata', 'musa', 'alaihis', 'salam', 'allah', 'taala', 'wahyu', 'musa', 'alaihis', 'salam', 'hamba', 'nama', 'hidlir', 'musa', 'alaihis', 'salam', 'minta', 'jalan', 'temu', 'dengan', 'allah', 'jadi', 'ikan', 'musa', 'tanda', 'kata', 'kepada', 'kamu', 'hilang', 'ikan', 'sebut', 'kembali', 'kamu', 'jumpa', 'dengan', 'musa', 'alaihis', 'salam', 'ikut', 'jejak', 'ikan', 'laut', 'kata', 'murid', 'musa', 'alaihis', 'salam', 'tahu', 'kamu', 'tatkala', 'cari', 'tempat', 'lindung', 'batu', 'tadi', 'sungguh', 'aku', 'lupa', 'cerita', 'ikan', 'tidak', 'lupa', 'aku', 'cerita', 'setan', 'musa', 'alaihis', 'salam', 'berkataitulah', 'tempat', 'cari', 'lalu', 'dua', 'ikut', 'jejak', 'mula', 'akhir', 'dua', 'temu', 'hidlir', 'alaihis', 'salam', 'begitu', 'kisah', 'dua', 'bagaimana', 'allah', 'cerita', 'kitab'];0;0;1
['musa', 'tengah', 'besar', 'bani', 'israil', 'datang', 'orang', 'tanya', 'kamu', 'tahu', 'orang', 'lebih', 'pandai', 'dari', 'kata', 'musa', 'alaihis', 'salam', 'allah', 'taala', 'wahyu', 'musa', 'alaihis', 'salam', 'hamba', 'nama', 'hidlir', 'musa', 'alaihis', 'salam', 'minta', 'jalan', 'temu', 'dengan', 'allah', 'jadi', 'ikan', 'musa', 'tanda', 'kata', 'kepada', 'kamu', 'hilang', 'ikan', 'sebut', 'kembali', 'kamu', 'jumpa', 'dengan', 'musa', 'alaihis', 'salam', 'ikut', 'jejak', 'ikan', 'laut', 'kata', 'murid', 'musa', 'alaihis', 'salam', 'tahu', 'kamu', 'tatkala', 'cari', 'tempat', 'lindung', 'batu', 'tadi', 'sungguh', 'aku', 'lupa', 'cerita', 'ikan', 'tidak', 'lupa', 'aku', 'cerita', 'setan', 'musa', 'alaihis', 'salam', 'berkataitulah', 'tempat', 'cari', 'lalu', 'dua', 'ikut', 'jejak', 'mula', 'akhir', 'dua', 'temu', 'hidlir', 'alaihis', 'salam', 'begitu', 'kisah', 'dua', 'bagaimana', 'allah', 'cerita', 'kitab'];0;0;1
['umpama', 'tunjuk', 'ilmu', 'allah', 'utus', 'bawa', 'hujan', 'lebat', 'turun', 'kena', 'tanah', 'antara', 'tanah', 'jenis', 'serap', 'air', 'tumbuh', 'tumbuhtumbuhan', 'rumput', 'banyak', 'antara', 'tanah', 'keras', 'lalu', 'tahan', 'air', 'genang', 'minum', 'manusia', 'beri', 'minum', 'hewan', 'ternak', 'siram', 'tanam', 'muka', 'tanah', 'bentuk', 'lembah', 'tahan', 'air', 'tumbuh', 'tanam', 'umpama', 'orang', 'faham', 'agama', 'allah', 'manfaat', 'apa', 'aku', 'utus', 'dengan', 'ajar', 'ajar', 'umpama', 'orang', 'angkat', 'derajat', 'terima', 'hidayah', 'allah', 'apa', 'aku', 'utus', 'dengan', 'kata', 'abu', 'abdullah', 'ishaq', 'kata', 'antara', 'jenis', 'tanah', 'bentuk', 'lembah', 'tampung', 'air', 'hingga', 'penuh', 'antara', 'padang', 'sahara', 'datar'];0;0;1
['wahyu', 'kepada', 'kalian', 'kena', 'fitnah', 'kubur', 'kalian', 'hampir', 'upa', 'fitnah', 'aku', 'sendiri', 'tahu', 'apa', 'ucap', 'asma', 'antara', 'fitnah', 'al', 'masihud', 'dajjal', 'tanya', 'orang', 'dalam', 'kubur', 'apa', 'kamu', 'tahu', 'lakilaki', 'adapun', 'orang', 'iman', 'orang', 'yakin', 'asma', 'kurang', 'mana', 'maksud', 'antara', 'dua', 'jawab', 'muhammad', 'rasulullah', 'datang', 'bawa', 'jelas', 'tunjuk', 'sambut', 'ikut', 'muhammad', 'ucap', 'tiga', 'kali', 'orang', 'kata', 'tidur', 'tenang', 'sungguh', 'tahu', 'kamu', 'orang', 'yakin', 'adapun', 'orang', 'munafiq', 'orang', 'ragu', 'asma', 'kurang', 'mana', 'maksud', 'antara', 'dua', 'jawab', 'aku', 'tahu', 'siapa', 'aku', 'dengar', 'manusia', 'bicara', 'aku', 'kata'];0;0;1
['sungguh', 'makkah', 'allah', 'suci', 'orangorang', 'musyrikin', 'makkah', 'suci', 'halal', 'orang', 'iman', 'allah', 'hari', 'akhir', 'tumpah', 'darah', 'dalam', 'cabut', 'pohon', 'dalam', 'orang', 'minta', 'ringan', 'peperangan', 'pernah', 'laku', 'rasulullah', 'dalam', 'kata', 'sungguh', 'allah', 'taala', 'mengidzinkan', 'rasul', 'mengidzinkan', 'kalian', 'sungguh', 'allah', 'taala', 'mengidzinkanku', 'satu', 'siang', 'hari', 'kemudian', 'kembali', 'suci', 'hari', 'bagaimana', 'suci', 'belum', 'hendak', 'hadir', 'sampai', 'hadir', 'kata', 'abu', 'syuraij', 'apa', 'kata', 'amru', 'kata', 'aku', 'lebih', 'tahu', 'daripada', 'wahai', 'abu', 'syuraij', 'beliau', 'lindung', 'orang', 'maksiat', 'orang', 'tumpah', 'darah', 'orang', 'curi'];1;0;1
['perintah', 'empat', 'larang', 'empat', 'perintah', 'iman', 'allah', 'satusatunya', 'beliau', 'kata', 'tahu', 'kalian', 'apa', 'arti', 'iman', 'allah', 'satusatunya', 'jawab', 'allah', 'rasul', 'lebih', 'tahu', 'nabi', 'jelas', 'saksi', 'ilah', 'hak', 'sembah', 'allah', 'muhammad', 'utus', 'allah', 'tegak', 'shalat', 'tunai', 'zakat', 'puasa', 'bulan', 'ramadlan', 'kalian', 'keluar', 'lima', 'harta', 'rampas', 'perang', 'nabi', 'larang', 'empat', 'perkara', 'minum', 'al', 'hantam', 'ad', 'dubbaa', 'al', 'muzaffaat', 'syubah', 'terang', 'terkadang', 'beliau', 'sebut', 'an', 'naqir', 'terkadang', 'muqoyyir', 'bukan', 'naqir', 'kemudian', 'nabi', 'sabda', 'jaga', 'semua', 'beritahukanlah', 'orangorang', 'kampung', 'kalian'];1;1;1
['sungguh', 'orangorang', 'kata', 'abu', 'hurairah', 'paling', 'banyak', 'sampai', 'hadits', 'rasulullah', 'kalau', 'bukan', 'ayat', 'kitabullah', 'aku', 'sampai', 'lalu', 'baca', 'ayat', 'sungguh', 'orangorang', 'sembunyi', 'apa', 'turun', 'upa', 'jelas', 'tunjuk', 'hingga', 'akhir', 'ayat', 'allah', 'maha', 'sayang', 'qs', 'al', 'baqarah', 'sungguh', 'saudarasaudara', 'kalang', 'muhajirin', 'sibuk', 'dagang', 'pasarpasar', 'saudarasaudara', 'kalang', 'anshar', 'sibuk', 'kerja', 'urus', 'harta', 'abu', 'hurairah', 'selalu', 'serta', 'rasulullah', 'ada', 'lapar', 'selalu', 'hadir', 'orangorang', 'bosa', 'hadir', 'hafal', 'orangorang', 'hafal'];0;0;1
['sungguh', 'pohonpohon', 'satu', 'pohon', 'jatuh', 'daun', 'umpama', 'orang', 'muslim', 'cerita', 'kepada', 'pohon', 'orangorang', 'anggap', 'pohonpohon', 'lembah', 'kira', 'pohon', 'kurma', 'abdullah', 'kata', 'aku', 'malu', 'ungkap', 'lalu', 'orangorang', 'kata', 'wahai', 'rasulullah', 'beritahukan', 'pohon', 'rasulullah', 'jawab', 'pohon', 'kurma', 'abdullah', 'kata', 'kemudian', 'aku', 'cerita', 'bapak', 'bapak', 'kata', 'aku', 'lebih', 'suka', 'bila', 'engkau', 'ungkap', 'aku', 'milik', 'begini', 'begini'];0;0;1
['kenal', 'tali', 'ikat', 'beliau', 'kata', 'kantong', 'tutup', 'kemudian', 'umum', 'lama', 'satu', 'tahun', 'guna', 'datang', 'milik', 'beri', 'kepada', 'orang', 'tanya', 'bagaimana', 'orang', 'temu', 'unta', 'nabi', 'marah', 'hingga', 'nampak', 'merah', 'muka', 'lalu', 'kata', 'apa', 'urus', 'unta', 'sedang', 'selalu', 'bawa', 'air', 'perut', 'sepatu', 'hilir', 'mudik', 'cari', 'minum', 'makan', 'rumput', 'biar', 'hingga', 'milik', 'datang', 'ambil', 'orang', 'tanya', 'temu', 'kambing', 'beliau', 'jawab', 'kamu', 'saudara', 'serigala'];1;0;1
['tiga', 'orang', 'dapat', 'pahala', 'kali', 'orang', 'ahlul', 'kitab', 'iman', 'nabi', 'iman', 'muhammad', 'orang', 'hamba', 'sahaya', 'tunai', 'hak', 'allah', 'hak', 'tuan', 'orang', 'milik', 'hamba', 'sahaya', 'wanita', 'lalu', 'laku', 'baik', 'didik', 'baik', 'ajar', 'kepada', 'sebaikbaik', 'ajar', 'kemudian', 'bebas', 'nikah', 'bagi', 'pahala', 'kata', 'amir', 'aku', 'ikan', 'masalah', 'kepada', 'imbal', 'sungguh', 'tempuh', 'oleh', 'tuju', 'madinah'];1;0;1
['orang', 'kalian', 'dahulu', 'tiga', 'orang', 'anak', 'jadi', 'tabir', 'diri', 'neraka', 'kata', 'orang', 'bagaimana', 'kalau', 'orang', 'nabi', 'jawab', 'cerita', 'muhammad', 'bin', 'basysyar', 'kata', 'cerita', 'ghundar', 'kata', 'cerita', 'syubah', 'abdurrahman', 'al', 'ashbahani', 'dzakwan', 'abu', 'said', 'al', 'khudri', 'nabi', 'sanad', 'abdurrahman', 'al', 'ashbahani', 'kata', 'aku', 'dengar', 'abu', 'hazm', 'abu', 'hurairah', 'kata', 'tiga', 'orang', 'baligh'];0;0;1
['ikan', 'aku', 'surat', 'biar', 'aku', 'tulis', 'kalian', 'kalian', 'sesat', 'telah', 'umar', 'kata', 'sungguh', 'nabi', 'makin', 'berat', 'sakit', 'sisi', 'kitabullah', 'cukup', 'buat', 'kemudian', 'orangorang', 'selisih', 'timbul', 'suara', 'gaduh', 'nabi', 'sabda', 'pergi', 'kalian', 'jauh', 'dari', 'pantas', 'jadi', 'debat', 'hadap', 'ibnu', 'abbas', 'keluar', 'kata', 'musibah', 'sungguh', 'segala', 'musibah', 'jadi', 'hadap', 'rasulullah', 'al', 'quran'];0;1;1
['allah', 'tidak', 'cabut', 'ilmu', 'sekaligus', 'cabut', 'hamba', 'allah', 'cabut', 'ilmu', 'cara', 'wafat', 'ulama', 'hingga', 'bila', 'sisa', 'ulama', 'manusia', 'angkat', 'pimpin', 'kalang', 'orangorang', 'bodoh', 'tanya', 'fatwa', 'ilmu', 'sesat', 'sesat', 'kata', 'al', 'firabri', 'cerita', 'abbas', 'kata', 'cerita', 'qutaibah', 'cerita', 'jarir', 'hisyam'];0;0;1
['sungguh', 'antara', 'pohon', 'suatu', 'pohon', 'jatuh', 'daun', 'umpama', 'orang', 'muslim', 'nabi', 'tanya', 'kata', 'kepada', 'pohon', 'sahabat', 'anggap', 'maksud', 'pohon', 'ada', 'lembah', 'abdullah', 'kata', 'aku', 'pikir', 'hati', 'pohon', 'pohon', 'kurma', 'aku', 'malu', 'ungkap', 'kemudian', 'sahabat', 'tanya', 'wahai', 'rasulullah', 'pohon', 'beliau', 'jawab', 'pohon', 'kurma'];0;0;1
['sungguh', 'antara', 'pohon', 'satu', 'pohon', 'jatuh', 'daun', 'umpama', 'orang', 'muslim', 'nabi', 'tanya', 'kata', 'pada', 'pohon', 'sahabat', 'anggap', 'maksud', 'pohon', 'ada', 'lembah', 'abdullah', 'kata', 'aku', 'pikir', 'hati', 'pohon', 'pohon', 'kurma', 'aku', 'malu', 'ungkap', 'kemudian', 'orangorang', 'kata', 'wahai', 'rasulullah', 'pohon', 'beliau', 'jawab', 'pohon', 'kurma'];0;0;1
['tidak', 'orang', 'saksi', 'tuhan', 'hak', 'sembah', 'allah', 'muhammad', 'rasulullah', 'tulus', 'hati', 'allah', 'haram', 'bagi', 'neraka', 'muadz', 'lalu', 'tanya', 'aku', 'memberitahukan', 'orang', 'gembira', 'dengan', 'beliau', 'jawab', 'jadi', 'malas', 'amal', 'muadz', 'lalu', 'sampai', 'hadits', 'diri', 'tinggal', 'takut', 'dosa'];0;0;1
['sungguh', 'darah', 'kalian', 'harta', 'kalian', 'muhammad', 'kata', 'turut', 'beliau', 'kata', 'hormat', 'kalian', 'haram', 'atas', 'kalian', 'bagaimana', 'haram', 'hari', 'kalian', 'bulan', 'kalian', 'hendak', 'hadir', 'sampai', 'hadir', 'muhammad', 'kata', 'benar', 'rasulullah', 'apa', 'sabda', 'bukankah', 'aku', 'sampai', 'beliau', 'ulang', 'hingga', 'kali'];1;0;1
['beliau', 'lalu', 'tidur', 'anak', 'kecil', 'sebentarsebentar', 'bangun', 'kalimat', 'misal', 'kemudian', 'beliau', 'bangun', 'shalat', 'kemudian', 'aku', 'bangun', 'diri', 'si', 'sisi', 'kiri', 'beliau', 'lalu', 'tempat', 'aku', 'kanan', 'beliau', 'shalat', 'lima', 'rakaat', 'kemudian', 'shalat', 'rakaat', 'kemudian', 'tidur', 'hingga', 'aku', 'dengar', 'dengkur', 'kemudian', 'beliau', 'keluar', 'laksana', 'shalat', 'subuh'];0;0;1
['keluar', 'sama', 'bilal', 'ira', 'dengar', 'nabi', 'beri', 'ajar', 'wanita', 'perintah', 'sedekah', 'orang', 'wanita', 'beri', 'anting', 'cincin', 'emas', 'bilal', 'masuk', 'saku', 'baju', 'kata', 'abu', 'abdullah', 'ismail', 'kata', 'ayyub', 'atho', 'kata', 'ibnu', 'abbas', 'saksi', 'rasulullah'];1;0;1
['hampar', 'selendang', 'aku', 'hampar', 'beliau', 'lalu', 'ciduk', 'tangan', 'lalu', 'sabda', 'ambil', 'aku', 'ambil', 'sejak', 'aku', 'pernah', 'lupa', 'cerita', 'ibrahim', 'bin', 'al', 'mundzir', 'kata', 'cerita', 'ibnu', 'abu', 'fudaik', 'redaksi', 'kata', 'tuang', 'tangan'];0;0;1
['lempar', 'sekarang', 'kau', 'dosa', 'kemudian', 'datang', 'orang', 'kata', 'wahai', 'rasulullah', 'aku', 'cukur', 'rambut', 'aku', 'sembelih', 'beliau', 'jawab', 'sembelih', 'sekarang', 'kau', 'dosa', 'tidak', 'beliau', 'tanya', 'kerja', 'lebih', 'akhir', 'kerja', 'jawab', 'laku', 'dosa'];1;0;1
['subhaanallah', 'maha', 'suci', 'allah', 'fitnah', 'turun', 'malam', 'apa', 'buka', 'bendahara', 'ramawi', 'parsi', 'bangun', 'wahai', 'orangorang', 'balik', 'dinding', 'kamarkamar', 'betapa', 'banyak', 'orang', 'hidup', 'nikmat', 'nikmatnikmat', 'allah', 'dunia', 'telanjang', 'akhirat', 'dapat', 'baik'];1;0;1
['utus', 'orang', 'bawa', 'surat', 'perintah', 'kepada', 'beri', 'surat', 'sebut', 'pimpin', 'bahrain', 'lalu', 'pimpin', 'bahrain', 'beri', 'kisra', 'tatkala', 'baca', 'surat', 'robek', 'aku', 'ira', 'kemudian', 'ibnu', 'musayyab', 'kata', 'lalu', 'rasulullah', 'doa', 'kuasa', 'dirobekrobek', 'sehancurhancurnya'];0;0;1
['tanya', 'kepada', 'suka', 'kalian', 'orang', 'tanya', 'siapa', 'bapak', 'beliau', 'jawab', 'bapak', 'hudzafah', 'tanya', 'siapa', 'bapak', 'wahai', 'rasulullah', 'bapak', 'salim', 'sahaya', 'syaibah', 'umar', 'lihat', 'apa', 'wajah', 'beliau', 'kata', 'wahai', 'rasulullah', 'taubat', 'allah', 'azza', 'wajalla'];0;0;1
['duduk', 'madinah', 'bertalbiyah', 'dzul', 'hulaifah', 'duduk', 'syam', 'al', 'juhfah', 'duduk', 'najed', 'qarn', 'ibnu', 'umar', 'kata', 'orangorang', 'klaim', 'rasulullah', 'kata', 'duduk', 'yaman', 'bertalbiyah', 'yalamlam', 'ibnu', 'umar', 'kata', 'aku', 'yakin', 'akhir', 'rasulullah'];0;0;1
['siapa', 'hisab', 'arti', 'siksa', 'aisyah', 'kata', 'aku', 'tanya', 'nabi', 'bukankah', 'allah', 'taala', 'firman', 'kelak', 'hisab', 'hisab', 'ringan', 'aisyah', 'kata', 'nabi', 'sabda', 'sungguh', 'maksud', 'papar', 'amal', 'barangsiapa', 'debat', 'hisab', 'celaka'];0;0;1
['sembelih', 'apaapa', 'kemudian', 'datang', 'orang', 'kata', 'aku', 'sadar', 'nyata', 'kurban', 'aku', 'lempar', 'jumrah', 'nabi', 'sabda', 'lempar', 'apaapa', 'tidak', 'nabi', 'tanya', 'perkara', 'sudah', 'beliau', 'jawab', 'laku', 'apaapa'];1;0;1
['barangsiapa', 'allah', 'hendak', 'jadi', 'baik', 'allah', 'faqihkan', 'agama', 'aku', 'hanya', 'membagibagikan', 'sedang', 'allah', 'beri', 'senantiasa', 'ummat', 'tegak', 'atas', 'perintah', 'allah', 'celaka', 'ada', 'orangorang', 'selisih', 'hingga', 'datang', 'putus', 'allah'];0;0;1
['ilmu', 'angkat', 'sebar', 'bodoh', 'fitnah', 'rajalela', 'banyak', 'timbul', 'kacau', 'tanya', 'beliau', 'wahai', 'rasulullah', 'apa', 'maksud', 'kacau', 'rasul', 'jawab', 'begini', 'nabi', 'beri', 'isyarat', 'tangan', 'lalu', 'miring', 'akan', 'maksud', 'bunuh'];0;0;1
['darah', 'kalian', 'harta', 'kalian', 'hormat', 'kalian', 'sama', 'kalian', 'haram', 'suci', 'bagaimana', 'suci', 'hari', 'kalian', 'bulan', 'kalian', 'tanah', 'kalian', 'hendak', 'hadir', 'sampai', 'hadir', 'orang', 'hadir', 'moga', 'sampai', 'orang', 'lebih', 'paham', 'dari'];1;0;1
['jawab', 'bapak', 'hudzaafah', 'makin', 'banyak', 'tanya', 'nabi', 'sabda', 'tanya', 'kalian', 'kepada', 'umar', 'turun', 'lutut', 'kata', 'ridla', 'allah', 'rabb', 'islam', 'agama', 'muhammad', 'shallallahu', 'alaihi', 'wa', 'salam', 'nabi', 'abdullah', 'bin', 'hudzafah', 'diam'];0;0;1
['mau', 'kalian', 'aku', 'beritahu', 'tiga', 'orang', 'tadi', 'adapun', 'orang', 'antara', 'minta', 'lindung', 'allah', 'allah', 'lindung', 'dua', 'malu', 'allah', 'allah', 'malu', 'kepada', 'tiga', 'paling', 'allah', 'allah', 'paling', 'dari'];0;0;1
['aku', 'tidur', 'aku', 'mimpi', 'beri', 'gelas', 'susu', 'lalu', 'aku', 'minum', 'hingga', 'aku', 'lihat', 'pandang', 'bagus', 'keluar', 'kuku', 'kemudian', 'aku', 'ikan', 'sisa', 'sahabat', 'mulia', 'umar', 'bin', 'al', 'khaththab', 'orangorang', 'tanya', 'apa', 'tawilnya', 'wahai', 'rasulullah', 'beliau', 'jawab', 'ilmu'];0;0;1
['beri', 'nama', 'nama', 'jangan', 'juluk', 'barangsiapa', 'lihat', 'mimpi', 'sungguh', 'benarbenar', 'lihat', 'setan', 'sanggup', 'rupa', 'bentuk', 'barangsiapa', 'dusta', 'hadap', 'hendak', 'siap', 'tempat', 'duduk', 'neraka'];0;0;1
['kitabullah', 'paham', 'beri', 'orang', 'muslim', 'apa', 'lembar', 'aku', 'kata', 'apa', 'lembar', 'jawab', 'tebus', 'bebas', 'tawan', 'jangan', 'orang', 'muslim', 'bunuh', 'bela', 'orang', 'kafir'];0;1;1
